UniqueID,Keyword
Y7ZHY0QRAI_KJ1GN9AUGPX21Y1,medford|lawsuit|negligence|schofield|malpractice|patients|defendant|fentanyl|plaintiff|plaintiffs|hospital|patient|medical|asante|damages
YB224A9PIQ_22C9CHP8555WMN2,lawmakers|legislation|legislature|proposals|elections|proposal|campaigns|ai|regulate|gov|veto|california|voting|calif|sacramento
YKOHO7Y3GK_ZMCZZIE0RDNDO2C,abortion|abortions|justices|overturned|oklahoma|roe|courts|restrictions|grants|lawsuit|alito|restriction|appeal|federal|court
Z2XTDQNLFU_76P22MJJI068O9C,manslaughter|suicide|miller|sentenced|convicted|died|prison|conviction|probation|death|dying|bail|die|judge|attorney
Z7ONWV1VUS_GO9MCHW7U0X02CR,bogotá|colombia|colombians|protests|colombian|protest|truckers|diesel|subsidies|fuel|trucker|economists|highways|cars|roadblocks
ZFQLAZ2TDY_BN3T0KPYY1OML0H,taiwan|beijing|prosecutors|taiwanese|accused|china|shanghai|prc|gov|governments|arrest|chinese|officials|prosecuted|tariffs
ZLPNR9K5IX_9Y19IAZ8AAS7WMY,zaporizhzhia|kyiv|zaporizhzhya|chernobyl|ukraine|nuclear|ukrainian|zelenskyy|donetsk|novikov|russia|halushchenko|explosion|russian|radiation
ZMV60DI9A4_MU4OD3PFLQB63QC,cox|romney|utah|politician|moderate|moderates|candidate|salt|trump|governor|republican|senator|reelection|gop|brigham
ZU8R83RMSU_XP9QR0G1Z4730G5,kenya|nairobi|maasai|kenyan|livestock|somali|cattle|meat|cows|cow|africa|kajiado|camels|camel|grazing
0LRPQ6R6MN_KKWV8JZRXIGY5MB,kuleba|zelenskyy|ukraine|ukrainian|kryvyi|kyiv|lviv|russian|kursk|sadovyi|russia|resignation|minister|resigning|dignitaries
0QZNZTH8CY_T0B9ZHGO9AC3L7T,indonesian|indonesians|indonesia|jakarta|pope|sulawesi|vatican|papua|timor|joko|francis|catholic|philippines|archipelago|catholicism
1D5CXUNAYV_QHK8OE9Q5CMXI19,haifa|jar|museum|museums|ariel|vase|archaeology|shards|archaeologists|israeli|older|artifact|age|youngest|israel
2M5LPNJSTQ_R4DDC9SBGHETBM4,titanic|shipwrecks|expedition|expeditions|sank|discoveries|wreck|mission|discovered|dive|trip|saw|aboard|researchers|ship
2R7U25GJQ5_DKA2T66WHEU37IX,indictment|court|prosecution|defendant|prosecutors|justice|accused|judge|trump|courthouse|jury|attorneys|presidential|felony|presidency
35OUAI5N92_EOGPS5H7DJNYTUC,saxony|elections|germany|election|german|merkel|nationalist|afd|democrats|voters|democratic|immigrants|berlin|immigration|vote
3SKOOKC229_XBZHMSXJVVSL62X,senna|interracial|biracial|multiracial|racial|race|kamala|blackness|indian|segregation|white|black|harris|mother|colored
4CNQNAHFT8_JPPF23SI5Q06URI,iranian|shanbehzadeh|shanbehadeh|ayatollah|arrested|khamenei|sentenced|alleged|iran|islamic|ali|prison|israeli|prisoners|caught
5E54MFPJBK_TM26PHLDFDCFI4Y,hamas|terrorist|terrorism|defendants|yahya|mohammad|mohammed|killings|murder|conspiracy|hostages|israel|justice|sinwar|haniyeh
5NPKIUHRIP_5P0UJ0Q52SSBEJ5,twitter|facebook|graphika|chinese|instagram|influencer|trump|accounts|tiktok|activists|fake|voters|campaign|misinformation|politics
7N2KRDL47N_VBCHJHOOVGGE4TC,alaskans|alaska|language|ik|natives|native|kenai|speak|alphabet|corbett|culture|fluent|speaking|bethel|classroom
7P9LYPEJ94_7EMWB2O9P6N7K26,democrats|oppose|coalition|democratic|opposition|coalitions|germany|afd|parties|polls|election|nazi|communists|unpopular|extremist
7URQZYG573_W9YSHHL3Y681307,wheelchairs|wheelchair|wheel|wheelies|wheelie|navigating|wheels|disabilities|ramps|navigate|practicing|activities|obstacles|spine|navigation
97PZOD4Y1D_5JBTMJWOHNK1CP8,novels|novel|book|books|trilogy|detective|guide|author|literary|crime|bookshop|booker|supernatural|memoir|locke
9CWU62HBHF_V28D6IYJH80WFIX,haiti|haitians|peacekeeping|ngo|gangs|ngos|gang|patients|ambulance|kenya|oncologists|hospitals|patient|hospitalization|care
BCG11LML4M_RX8T02W4GPD0GJJ,briefing|allegedly|afghan|accused|incident|reporting|misinformation|afghanistan|trump|incompetent|congressman|presidential|reporters|donald|arlington
D5G68DCM8M_6LG9UK9KS1W6WRY,vaccines|vaccine|congo|pandemic|epidemic|infectious|covid|prevention|congolese|outbreak|diseases|africa|cdc|niger|epidemiologist
D7LWLQG51P_DL75HPR9G1FP5N0,shopping|spending|shop|buying|clothing|store|products|debt|clothes|afford|berman|deals|items|buy|money
DJHQXPBTLD_QTBER6I1JBJ6OBP,ballots|elections|election|voter|voters|voting|recounts|candidates|certify|votes|certification|vote|presidential|counties|concerns
DNAWSNJGEQ_C154735EQWMW3IE,tides|floods|flooding|flood|tide|galveston|hurricane|coastal|coastline|storms|gulf|ocean|seas|texas|saltwater
EC6RD31MC5_1HAV5XE0RRLB0NO,grenfell|fires|tragedy|deaths|manslaughter|flammable|incompetence|prosecutions|victims|london|prosecuted|warnings|death|report|safety
EQ003HWT56_W8MI0Q3R047C7E5,jemilo|drove|getaway|driving|leahruth|car|stories|highway|trip|girlfriends|hero|kindness|book|story|friends
FAIJII2KDT_WAUMJNOUGLPHE7W,israeli|israel|hamas|palestinians|gaza|allies|britain|britons|arming|exports|arms|concern|protests|british|policy
G7WKD97UJJ_TBA1WC6E5R14G1W,garcetti|mayor|mayors|ambassador|presidential|miami|governor|nomination|lozano|executive|la|jacobs|danielle|obama|los
GDPHBTZZLN_7JV90JXMW4VDJ61,forests|ecology|rainforests|forest|ecosystem|ecological|biodiversity|trees|ecosystems|wildlife|conservation|habitat|habitats|nature|tree
H8GPDCIJ2J_G6NNOVJ2N7OC2S5,melania|presidential|trump|staffers|staff|president|donald|candidate|reelection|caporale|hannity|mccain|biden|deputy|employee
HWRTMIORA3_79W2FI4V80V4UQ7,alabama|deaths|killings|shooting|gunshot|murder|fatally|deadliest|arrests|killing|shootings|birmingham|killed|shot|deadly
IXXVF3YSDR_5KW0C47VY4RRQ4Y,yaste|rifle|uss|navy|weapon|deployed|squadron|missile|destroyer|military|firing|duty|officer|marine|commander
K41T2TWESR_XFOWE26Y4S2OMVK,hanna|dnc|democrats|democratic|tiktok|republican|voter|merrick|instagram|voters|party|older|candidate|media|influencers
KBWIS2NZ7G_6F9TOUAN8IA2DF6,kabul|taliban|afghans|afghan|afghanistan|bombing|isis|sunni|explosives|civilians|islamic|explosion|khalid|pakistani|attacks
KMG80SSDQT_W6U5T9VTUYO9HK3,fatman|scoop|died|elliott|grammy|fat|concertgoers|songs|performing|artists|song|death|artist|soul|missy
LMJIFWFNJL_C6SALLF4A47FIT0,rohingya|myanmar|refugees|rohingyatographer|refugee|bangladesh|rakhine|civilians|arakan|asia|rescue|bombing|fleeing|villages|bombardments
M2OPC6ZJ2I_6TYI4VPKJPGR56P,afghanistan|kabul|afghan|taliban|music|orchestra|musicians|musical|instruments|musician|sarmast|youth|trumpet|schooling|institute
M6DYGM80AH_36H1IYQKH30NT75,guns|nra|gun|shooter|walz|bipartisan|democrats|protecting|republicans|campaign|amendment|weapons|policy|republican|political
MCI31HDYM2_MFOAWQ0U0TWBL6M,poultry|influenza|flu|cows|outbreak|veterinary|cattle|fairs|farmer|covid|infecting|farms|dairy|quarantined|precautions
MP2DFVQJBA_VLBAABKA6NWLM1D,netanyahu|gaza|hamas|israelis|israeli|palestinian|palestinians|israel|protests|protest|hostages|earthquake|hostage|outrage|strike
NUEUJZMS91_ENSSP3797QI2BW2,jackson|justices|justice|lawyer|judge|court|poem|luther|law|longfellow|stanza|harvard|book|augustine|career
OTJDAST6PH_FPEMZKTSVH0YLZS,emmys|emmy|murders|detective|mysteries|cast|murder|hulu|martin|oliver|hitchcock|crime|nominations|actor|lynch
RP33L3RRRB_Z1P0BYVA25DMUJ8,thornhill|pains|inmate|colonoscopy|swollen|luke|bowel|severe|pain|incarcerated|sentenced|treatment|diagnoses|prison|drug
RPW8E7KFYA_ZR6QZHT8V9MTGTR,biden|sentencing|convicted|plea|indictment|guilty|felony|pleads|prosecutors|prosecutor|defendant|prosecutions|conviction|plead|misdemeanor
RQDBVNVGDC_TUH8P0X6ZMLUU29,venezuela|venezuelan|aircraft|sanctions|airplane|falcon|maduro|plane|flown|seized|presidential|confiscation|foreign|smuggled|florida
RUNQ569HNC_GB4GTIE7GAO69YR,takata|inflators|inflator|nhtsa|inflate|honda|explosion|explode|air|exploding|safety|canister|recalls|recalled|bags
SELIA4U5YE_H8YOZBABBF3JK9L,russians|russian|rt|fbi|propaganda|putin|russia|media|alleged|youtube|ukrainian|twitter|influencers|instagram|conspiracy
SG1PYJQC3O_SONRMXI7Q8V59GX,manslaughter|convicted|felony|murder|shooting|defendants|prosecution|arrest|imprisonment|bail|jail|penalty|colt|arrested|justice
SGPJHTSB27_DILMNRPJJPAWJFF,governor|candidates|cornel|reelection|harris|candidate|republican|lawmaker|campaign|democrat|primaries|paul|election|presidential|ballot
STEOF5SOAI_S25VKSHWBUBE733,drugging|drugs|drug|rape|drinking|alcohol|assaulting|students|assaults|consent|drinks|drunk|drugged|sex|assault
TY8BLYCKKM_UL8ISK8XY2WFN3H,evangelical|evangelicals|preacher|theological|harris|christians|christ|faith|rallies|jesus|christian|discipleship|activists|trump|congregations
UCM90FGE9U_38R5IIHFYG9M4I0,chicago|safety|park|train|shooting|illinois|murder|forest|transportation|suspect|shot|police|crime|enforcement|surveillance
UT6RICZY2G_BJ43FG4NQIGU130,judicial|judge|prosecutor|appeals|court|indictment|attorney|dismissal|appointed|rulings|dismissed|ruling|investigators|precedent|smith
WN4DOTXUBF_0P4R4JE0LH90MXK,sun|song|concert|hill|trail|rocky|shady|steep|album|roaring|musician|park|aspen|bend|musical
XEMSI6O0DR_IOPDCEAQMIATWFT,ai|fashion|images|photos|styles|models|trends|analyzed|pictures|economists|research|innovators|clothing|style|yearbook
XJ44RK4OX8_C68JCMRCQBF980A,kyiv|ukraine|poltava|ukrainian|missiles|russia|zelenskyy|kilometers|russian|kharkiv|wounding|putin|hitting|ballistic|rubble
XS6WBM4NPU_9B4QZF11C1T1KKH,maori|ngawai|atairangikaahu|wai|monarch|kauae|successor|waikato|tūrangawaewae|turangawaewae|zealand|whakawahinga|moko|grandmother|tuheitia
Z2WEY5SH6D_7A9JI0SHM072TRN,donetsk|missiles|ukraine|kursk|drones|kyiv|missile|explosions|ukrainians|weapons|explosion|defenses|povkrosk|attacks|drone
ZPNWAHZGCX_EVG0TZH9DWHVTRI,gaza|hamas|israeli|hostages|hostage|goldberg|netanyahu|israel|polin|militants|kidnapped|hersh|aviv|histadrut|abducted
08Y5Y868WJ_6TCCLZ1TV40U4NK,cuomo|testified|covid|pandemic|testify|governor|deaths|patients|committee|lawmakers|medicaid|nursing|publicly|mortality|subcommittee
09K5RHKK3F_XRU8ZOBWACFC6NE,subpoenaed|subpoena|administrations|indictment|blinken|afghanistan|afghan|testify|taliban|committee|secretary|issued|terrorist|department|administration
0CRGUWUEDK_FDIPNSJLZPY4U3B,hiker|autopsy|hikers|cave|coroner|grubb|unsolved|nicholas|digging|remains|detective|appalachian|mystery|overdose|discovered
0U4YTSSWG0_Z4AI8NOMOSM3IFH,lgbtqia|iranian|iran|homosexuality|tehran|australians|australian|derogatory|sharia|disrespectful|islamic|australia|diplomatic|embassy|gender
0YRCZZUAYC_J9CC03MZZNWJLB9,venezuelan|venezuela|venezuelans|maduro|christmas|holiday|december|protests|holidays|unrest|november|october|protest|celebration|gonzalez
0ZCZ3XRUR8_4NHBUR2U10CMP0F,mckellen|actor|gandalf|shakespeare|lord|ian|elderly|fell|fall|henry|films|role|sir|rings|kings
12ZY3GED4K_B02BJKILCP96H6L,appeals|court|judge|appeal|defendant|conviction|sentencing|ruling|petition|federal|filed|proceedings|case|attorneys|trump
13EM7ZBJ7Z_HZ3U62PV2DUXL0W,ugandan|uganda|bobi|museveni|kyagulanyi|wine|kampala|politician|elected|yoweri|presidential|elections|president|shooting|alleged
14RQN49ZT9_LYST8WRQAX9SCL3,justices|judge|judicial|judges|justice|judgeship|jackson|court|kavanaugh|nominee|supreme|brown|appeals|breyer|controversies
188NSA54ON_T5XRI47BQ4XACMM,indictment|propaganda|cnn|media|prosecutors|accused|fbi|kremlin|russians|orchestrated|russian|alleged|news|putin|investigation
1CMPKYMFFN_IWN8LAVFPOWDGWY,sentencing|convicted|prosecution|prosecutor|indictment|prosecutors|prosecuted|convictions|convict|judge|plea|testified|hearings|pardon|guilty
1INNYG4PO4_67E1TACDEIHJU18,cheney|harris|candidates|congresswoman|mccain|nominee|republicans|republican|democrats|kamala|gubernatorial|democrat|vice|voters|election
1KD5KCDPAW_U5HOFPAZKZ17VDO,walz|campaigning|harris|brothers|nephew|jeff|siblings|trump|endorsement|political|campaign|politically|election|brother|endorsing
1MBAFXLSNY_VWG9F9J7M4K5RTH,negotiations|negotiating|hostages|hamas|hostage|negotiate|negotiation|gaza|gazans|palestinian|israeli|negotiators|ceasefire|militants|israel
1N1PN80DOT_T47133R0TXCSFZY,kursk|strategic|strategy|ukraine|russian|syrskyi|moscow|ukrainian|kyiv|troops|defend|missiles|russia|pokrovsk|attack
1NC91OB8OR_R7WYGSDO2GOLJ6G,bus|buses|shandong|guangdong|accidents|jiangxi|incident|schoolchildren|dezhou|accident|students|jiangsu|crashed|injuring|school
1NEE02YP2V_QE1SWROFNUBFCZV,volkswagen|vw|automaker|automotive|factories|companies|profit|germany|industry|competitors|manufacturing|company|cars|factory|car
1NP13BKF5O_25WMV59NOCV5FFX,parenting|parental|stress|parents|stressors|stressed|caregivers|stresses|parent|childcare|stressor|health|caregiver|children|doctor
1O27KDEUZN_NC8TY1X8XLNHL44,migrants|boats|boat|maritime|smugglers|ships|deaths|rescue|vessel|migrant|rescued|tragedies|dozens|vessels|sank
1PKADFKTT9_AZ1Y0BDI584PRRV,daryna|yaroslav|lviv|sadovyi|yaryna|ukraine|ukrainian|yevhenia|bazylevyches|russian|bazylevych|victims|deaths|died|family
1UWX0HPVTC_24O3WXM1APNPYOS,croydon|croydonopolis|croydonians|gatwick|london|surrey|destinations|glasgow|aerodrome|airport|edinburgh|bristol|airfield|heathrow|hotel
1X25BEX0NK_Y2AF41ON4X80OKI,mccain|buried|gravestones|cemetery|veteran|graves|voter|soldier|presidential|candidate|senator|campaign|republican|trump|election
1XRSEAJRNB_XHT53WREPPR3H9R,justices|judge|judicial|judges|justice|judgeship|jackson|court|kavanaugh|nominee|supreme|brown|appeals|breyer|controversies
1YR281F920_K6TBN2D3I8CQXB8,indictment|propaganda|cnn|media|prosecutors|accused|fbi|kremlin|russians|orchestrated|russian|alleged|news|putin|investigation
20OB69ST2V_676ZAONA1XX7JCE,indictment|courtroom|prosecution|hearings|court|prosecutors|judge|appeals|jury|attorneys|justice|unconstitutionally|disputes|ruling|attorney
23SI6CR06F_78TOJ70T5JCVME1,venezuelan|detained|venezuela|navy|sailor|caracas|detention|citizen|citizens|enforcement|security|prisoners|criminal|dominican|service
26CDRBKEGH_1X7NH2HMYHO50YV,philippines|philippine|manila|maritime|chinese|atoll|colliding|china|reef|vessel|collided|sea|beijing|coast|collision
2BPYY5VHZN_NY6VPO34CXO63XJ,actor|keaton|douglas|michael|actors|mike|kirk|oscar|famous|starring|hollywood|knox|star|directorial|screen
2DR71SLYF6_WCESGJGVEJVKDNE,costco|fees|cost|fee|membership|expenses|prices|memberships|profit|revenue|paying|premium|price|renewals|rewards
2FX8HPQ1V8_N52X6TYA043CVXY,netanyahu|negotiating|negotiations|israeli|biden|negotiation|hamas|negotiated|israelis|palestinian|israel|gaza|negotiators|agreement|benjamin
2L0OVN0K5A_0GXHSRSW86KFDE4,mayor|cornelius|murder|minden|arrested|fatally|911|victims|child|crime|joe|police|shreveport|jared|killing
2RU7Q0HH35_4OZ4B1EAH8TD9NS,shooting|shooter|suspect|murder|manslaughter|accused|gun|shootings|massacre|killings|felony|firearms|investigators|ga|georgia
2WQ69P2LNU_QFNQHHN6LSC8AGF,harris|biden|campaigned|steel|reelection|presidential|rally|rust|polls|campaign|nominee|trump|bid|vice|senator
2WRXBHT445_3WMY3K512NGOQJA,casualties|nigerians|boko|nigerian|nigeria|terrorists|militants|yobe|insurgency|killing|killed|attack|haram|mohammed|shooting
33KSAEF1GN_FIQUOA41YN33B1K,aircraft|airplane|venezuela|seized|planes|plane|venezuelan|falcon|maduro|illegally|smuggled|yv3360|smuggling|sanctions|flew
35ZJVJQULG_XAPT6T16OH88WL7,opec|futures|oil|petroleum|forecasts|forecast|crude|barrels|2025|2024|brent|2023|demand|prices|cuts
39ZQGQC4K4_DXHCNGX3QPVGWGV,barnier|europhile|brexiteers|michel|brexit|france|leyen|brussels|melenchon|paris|der|macron|french|presidential|ministers
3EPP2CAKTB_1CJDXXC3Z49SMIY,sank|packard|lynch|yacht|acquitted|sinking|case|prosecutors|fraud|hpe|accused|claims|manslaughter|damages|liable
3F6EXW6L3U_NG5M9S3EDDQ743G,afghan|taliban|afghans|kabul|afghanistan|qaeda|terrorist|insurgents|shah|terrorists|terrorism|pakistani|ahmad|tajikistan|regime
3GGFE0TQEP_5BE4RXYMZ00XMBX,hotels|hotel|strike|hilton|marriott|workers|baltimore|employees|strikes|labor|union|worker|guests|rooms|striking
3I0FERM4X0_DNXWTJ15OE1WN5W,boeing|cathay|hong|airbus|airline|airlines|carrier|cx383|flightradar24|aircraft|a350|planes|fleet|flights|jet
3LVA2ABG74_ZMPMEIM6E8EDGWZ,handgun|firearms|guns|maryland|gun|felon|crime|dealers|convicted|purchases|retailers|criminals|dc|washington|weapons
3P9ZYJHSKM_UT43LOM59XEUB3J,davis|shooting|criminal|murder|convictions|prosecutors|illinois|arrests|shot|firearm|court|shootings|defendant|chicago|judge
3PSTA214Q5_1T6FH1D3FIWWCE3,hearings|indictment|deadline|prosecutors|court|deadlines|jury|judge|filing|appointment|trial|chutkan|appointed|filings|scheduled
3QCA9BEFWS_2QU6OW17KAWJS1P,keanu|ryder|reeves|married|wedding|marriage|husband|dracula|film|wed|wife|directed|scene|winona|ford
3UP56E1B2X_2IS2P3WQ5QU2KTL,president|leadership|trump|biden|toro|secretary|candidate|donald|administration|politics|political|impermissibly|briefing|civilian|autocratic
3WPSKFQZ3E_DUA5GSE6FN76OAQ,sinkhole|malaysian|kuala|lakshmi|rescue|lumpur|drain|plunged|zaliha|woman|mustafa|gali|vijaya|singaporean|locate
3XGAEJKYHL_ZY03HOSBCFK2RRT,hamas|hostages|gaza|hostage|israeli|palestinians|israelis|militants|hezbollah|abducted|palestine|video|israel|videos|prisoner
3XKTTVYOQR_44IQ8ESHMI7O7CB,spies|espionage|spy|intrigue|thriller|clandestine|genre|paranoia|fascination|homeland|spectre|blockbuster|portrayals|shows|films
41437A107P_C5U530DV40Q2SRA,hearings|indictment|deadline|prosecutors|court|deadlines|jury|judge|filing|appointment|trial|chutkan|appointed|filings|scheduled
46PZLRI46R_LIE8ER28Z1UR83U,kursk|strategic|strategy|ukraine|russian|syrskyi|moscow|ukrainian|kyiv|troops|defend|missiles|russia|pokrovsk|attack
480FJW46KM_8FYTIE7X18PIPW3,gunfire|shooting|reporters|journalists|reporter|palestinian|israeli|shot|journalist|palestinians|gaza|bullets|hamas|filming|civilians
4822DZVBJA_WS2OC6527UK7Z0I,harris|biden|campaigned|steel|reelection|presidential|rally|rust|polls|campaign|nominee|trump|bid|vice|senator
48J1X9YMC1_6DBD13LJ8BQ52RQ,parenting|parental|stress|parents|stressors|stressed|caregivers|stresses|parent|childcare|stressor|health|caregiver|children|doctor
4HNKTQB7UL_FPALSTQ3DEADSXT,hostages|gaza|hamas|hostage|emhoff|israeli|jew|terror|netanyahu|holocaust|antisemitism|jews|kamala|israel|jewish
4HZI9OSTK5_B6SSNEPWBA6HTRN,brazilian|musk|brazilians|silva|billionaire|brasil|rich|wealth|twitter|brazil|media|politics|political|protesting|lula
4K38VPM8QR_9EROBRDDKIWL0OL,arrest|arrested|shrines|tokyo|shrine|japan|allegedly|japanese|defacing|shinoyama|temple|repatriation|charges|indecency|kishin
4R682TQNFY_6XMOHIW2RI7PMM2,etienne|grieving|dade|autopsy|dementia|caregivers|missing|miami|florida|dead|care|signed|residents|kessler|rehab
4SS4K49E0L_SST1JHTF7JPZR9U,enforce|noncompetes|prohibiting|noncompete|prohibit|agreements|employment|enforceable|restrictions|banning|employer|unlawful|texas|enforcement|competitor
4SWPMA8OT6_22MCVGH7UN375VK,appeals|court|sentencing|judge|judges|appeal|defendant|prosecutors|conviction|sentenced|incarceration|ruling|judgment|proceedings|lawyers
4V8QOJHPT6_KD1ZYSK3QWDJKJT,steelmaker|steelmaking|steelworkers|steel|tariffs|biden|takeover|mills|shareholders|bid|treasury|harris|american|ceo|takeovers
4VFDMWHBLZ_R2YPWNDA5SM6OS2,wall|harris|walls|border|borders|bipartisan|vice|criticized|kamala|prosecutor|trump|criticizing|congressional|barriers|immigration
4XLPBXNG6B_2QZM4ISYMTM92P4,philippines|philippine|manila|maritime|chinese|atoll|colliding|china|reef|vessel|collided|sea|beijing|coast|collision
50TQK9IQ0T_TGRUZF6XGVNX2E9,drowning|sank|autopsy|lungs|deaths|dry|died|autopsies|sea|death|air|yacht|patients|medically|bodies
53EADCMGC3_7VS9HH1NT0D1R5O,negotiations|negotiating|hostages|hamas|hostage|negotiate|negotiation|gaza|gazans|palestinian|israeli|negotiators|ceasefire|militants|israel
53JZ71MB82_A1I685MKGIM26JL,rescue|boat|sailors|helicopters|rescued|helicopter|yacht|maritime|ships|shore|flight|coast|beacon|crew|seas
57QXMYCYKC_8X4AKTNMDMMIQPR,walz|campaigning|harris|brothers|nephew|jeff|siblings|trump|endorsement|political|campaign|politically|election|brother|endorsing
5EM6YZIE4A_1EQKHNGAQ9UW1FT,sinkhole|malaysian|kuala|lakshmi|rescue|lumpur|drain|plunged|zaliha|woman|mustafa|gali|vijaya|singaporean|locate
5H0Q165Y87_1BJ9I8CG0D2LYLL,gunshot|massacre|shooter|alissa|gunshots|shooting|suspect|gunfire|gunman|courtroom|ruger|murder|aliwi|defendant|victims
5I4L0BZYBP_2YEER8DCKZIGAIX,boeing|strike|jet|airplane|unions|contract|aircraft|airline|labor|industry|wage|737|planes|wages|bargaining
